8388608, 2209118, 433
8388608, 2209118, 1
8388608, 2519774, 367
8388608, 2519774, 1
8388608, 2634080, 346
8388608, 2634080, 1
8388608, 2746616, 353
8388608, 2746616, 1
8388608, 3431986, 1
8388608, 3547210, 1
8388608, 3737076, 1
8388608, 3784272, 1
8388608, 3855706, 1
8388608, 3887079, 1
8388608, 3912947, 1
8388608, 3924345, 1
8388608, 3959783, 1
8388608, 3984150, 1
8388608, 4033241, 1
8388608, 4073277, 1
8388608, 4199744, 1
8388608, 4427333, 1
8388608, 4558660, 1
8388608, 4570125, 1
8388608, 4853775, 1
8388608, 4875114, 1
8388608, 5401872, 1
8388608, 5434617, 1
8388608, 5523770, 1
8388608, 5873787, 1
8388608, 6103059, 1
8388608, 6224061, 1
8388608, 6377907, 2
8388608, 6402203, 1
8388608, 6606005, 1
16777216, 1616, 147918
16777216, 1616, 1
16777216, 2072, 47149
16777216, 2072, 1
16777216, 4940, 5017
16777216, 4940, 1
16777216, 6609, 9715
16777216, 6609, 1
16777216, 6698, 11171
16777216, 6698, 1
16777216, 12141, 13273
16777216, 12141, 1
16777216, 13254, 2048
16777216, 13254, 1
16777216, 13296, 10789
16777216, 13296, 1
16777216, 15973, 5017
16777216, 15973, 1
16777216, 26775, 3072
16777216, 26775, 1
16777216, 27223, 1024
16777216, 27223, 1
16777216, 28658, 12331
16777216, 28658, 1
16777216, 28666, 5321
16777216, 28666, 1
16777216, 33836, 7799
16777216, 33836, 1
16777216, 79307, 1022
16777216, 79307, 1
16777216, 105359, 1445
16777216, 105359, 1
16777216, 110113, 1771
16777216, 110113, 1
16777216, 134647, 3831
16777216, 134647, 1
16777216, 157502, 1021
16777216, 157502, 1
16777216, 157539, 1015
16777216, 157539, 1
16777216, 173380, 1013
16777216, 173380, 1
16777216, 209500, 2505
16777216, 209500, 1
16777216, 209964, 1012
16777216, 209964, 1
16777216, 210730, 1023
16777216, 210730, 1
16777216, 210731, 1018
16777216, 210731, 1
16777216, 215762, 3235
16777216, 215762, 1
16777216, 235623, 1015
16777216, 235623, 1
16777216, 240221, 1441
16777216, 240221, 1
16777216, 352685, 1444
16777216, 352685, 1
16777216, 418816, 1004
16777216, 418816, 1
16777216, 448428, 1006
16777216, 448428, 1
16777216, 451425, 992
16777216, 451425, 1
16777216, 628160, 997
16777216, 628160, 1
16777216, 646321, 982
16777216, 646321, 1
16777216, 654232, 978
16777216, 654232, 1
16777216, 841208, 980
16777216, 841208, 1
16777216, 844612, 1017
16777216, 844612, 1
16777216, 850995, 973
16777216, 850995, 1
16777216, 1049123, 951
16777216, 1049123, 1
16777216, 1127015, 970
16777216, 1127015, 1
16777216, 1427372, 912
16777216, 1427372, 1
16777216, 1519944, 905
16777216, 1519944, 1
16777216, 1696415, 937
16777216, 1696415, 1
16777216, 1697993, 908
16777216, 1697993, 1
16777216, 1715686, 930
16777216, 1715686, 1
16777216, 1730450, 895
16777216, 1730450, 1
16777216, 1833696, 877
16777216, 1833696, 1
16777216, 1906827, 906
16777216, 1906827, 1
16777216, 1912673, 905
16777216, 1912673, 1
16777216, 1964273, 883
16777216, 1964273, 1
16777216, 2151744, 869
16777216, 2151744, 1
16777216, 2208082, 853
16777216, 2208082, 1
16777216, 2519041, 847
16777216, 2519041, 1
16777216, 2633363, 861
16777216, 2633363, 1
16777216, 2745550, 794
16777216, 2745550, 1
16777216, 3356509, 731
16777216, 3356509, 1
16777216, 3361618, 724
16777216, 3361618, 1
16777216, 3364975, 748
16777216, 3364975, 1
16777216, 3368312, 730
16777216, 3368312, 1
16777216, 3374952, 723
16777216, 3374952, 1
16777216, 3408140, 719
16777216, 3408140, 1
16777216, 3409701, 742
16777216, 3409701, 1
16777216, 3460459, 721
16777216, 3460459, 1
16777216, 3471149, 738
16777216, 3471149, 1
16777216, 3486640, 722
16777216, 3486640, 1
16777216, 3565792, 722
16777216, 3565792, 1
16777216, 3568364, 778
16777216, 3568364, 1
16777216, 3790921, 703
16777216, 3790921, 1
16777216, 4309931, 642
16777216, 4309931, 1
16777216, 4312994, 626
16777216, 4312994, 1
16777216, 4431568, 600
16777216, 4431568, 1
16777216, 5105098, 520
16777216, 5105098, 1
16777216, 5143532, 513
16777216, 5143532, 1
16777216, 5453526, 450
16777216, 5453526, 1
16777216, 6871886, 1
16777216, 6916835, 1
16777216, 6931134, 1
16777216, 7006516, 1
16777216, 7018925, 1
16777216, 7204141, 1
16777216, 7360253, 1
16777216, 7495220, 1
16777216, 7592653, 1
16777216, 7665432, 1
16777216, 7780875, 1
16777216, 7977946, 1
16777216, 8147979, 1
16777216, 8202515, 1
16777216, 8254640, 1
16777216, 8324209, 1
16777216, 8457225, 1
16777216, 8548665, 1
16777216, 8550886, 1
16777216, 8683348, 1
16777216, 8809111, 1
16777216, 9032474, 1
16777216, 9230253, 1
16777216, 9277268, 1
16777216, 9433087, 1
16777216, 9451290, 1
16777216, 9465294, 1
16777216, 9565537, 1
16777216, 9614639, 1
16777216, 9699628, 1
16777216, 9785800, 1
16777216, 9816745, 1
16777216, 9901740, 1
13394084822
