32768, 18713, 5
65536, 9879, 1
65536, 9879, 1
131072, 9827, 1
131072, 9827, 1
131072, 71799, 8
262144, 9878, 1
262144, 9878, 1
262144, 68847, 2
262144, 68847, 2
262144, 159756, 3
262144, 181689, 2
524288, 9887, 1
524288, 9887, 1
524288, 27447, 2
524288, 27447, 2
524288, 79558, 1
524288, 79558, 1
524288, 173847, 2
524288, 173847, 2
524288, 216691, 1
524288, 238601, 2
524288, 322792, 9
524288, 396684, 4
524288, 403381, 2
524288, 418178, 24
1048576, 9838, 1
1048576, 9838, 1
1048576, 27157, 1
1048576, 27157, 1
1048576, 79549, 1
1048576, 79549, 1
1048576, 173992, 1
1048576, 173992, 1
1048576, 210284, 1
1048576, 210284, 1
1048576, 210735, 1
1048576, 210735, 1
1048576, 210768, 2
1048576, 210768, 2
1048576, 216573, 1
1048576, 216573, 1
1048576, 236159, 1
1048576, 236159, 1
1048576, 288386, 2
1048576, 288386, 2
1048576, 432379, 1
1048576, 451266, 1
1048576, 513888, 1
1048576, 755851, 14
1048576, 838044, 2
2097152, 3571, 1
2097152, 3571, 1
2097152, 9814, 1
2097152, 9814, 1
2097152, 13198, 1
2097152, 13198, 1
2097152, 27116, 1
2097152, 27116, 1
2097152, 79538, 1
2097152, 79538, 1
2097152, 104815, 1
2097152, 104815, 1
2097152, 110660, 1
2097152, 110660, 1
2097152, 173651, 1
2097152, 173651, 1
2097152, 209805, 1
2097152, 209805, 1
2097152, 210278, 1
2097152, 210278, 1
2097152, 210313, 2
2097152, 210313, 2
2097152, 216077, 1
2097152, 216077, 1
2097152, 287596, 1
2097152, 287596, 1
2097152, 287605, 1
2097152, 287605, 1
2097152, 655276, 1
2097152, 655276, 1
2097152, 881751, 1
2097152, 938605, 4
2097152, 959127, 4
2097152, 1100877, 1
2097152, 1134603, 5
2097152, 1280565, 2
2097152, 1327257, 1
2097152, 1346623, 1
2097152, 1355000, 1
2097152, 1378455, 1
4194304, 9818, 1
4194304, 9818, 1
4194304, 13109, 1
4194304, 13109, 1
4194304, 27159, 1
4194304, 27159, 1
4194304, 71641, 1
4194304, 71641, 1
4194304, 79393, 1
4194304, 79393, 1
4194304, 104611, 1
4194304, 104611, 1
4194304, 110436, 1
4194304, 110436, 1
4194304, 157053, 1
4194304, 157053, 1
4194304, 157838, 1
4194304, 157838, 1
4194304, 157883, 2
4194304, 157883, 2
4194304, 173796, 1
4194304, 173796, 1
4194304, 209742, 1
4194304, 209742, 1
4194304, 210183, 1
4194304, 210183, 1
4194304, 210219, 1
4194304, 210219, 1
4194304, 210967, 4
4194304, 210967, 4
4194304, 215955, 1
4194304, 215955, 1
4194304, 287498, 1
4194304, 287498, 1
4194304, 419231, 1
4194304, 419231, 1
4194304, 434158, 2
4194304, 434158, 2
4194304, 448812, 1
4194304, 448812, 1
4194304, 654917, 1
